Area,Country,Month_abbr,Year,Rate,Visitor_Arrivals,Month
Southeast Asia & India,Philippines,Apr.,2016,0.020151348,41949.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Apr.,2016,0.002604125,5421.0,4
Southeast Asia & India,Singapore,Apr.,2016,0.014688017,30576.0,4
East Asia,South Korea,Apr.,2016,0.169890239,353660.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Apr.,2016,0.003084983,6422.0,4
East Asia,Taiwan,Apr.,2016,0.184544148,384165.0,4
Southeast Asia & India,Thailand,Apr.,2016,0.062925584,130992.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Apr.,2016,0.013690273,28499.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Apr.,2016,0.054836511,114153.0,4
Southeast Asia & India,Vietnam,Apr.,2016,0.016397199,34134.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,May,2016,0.015743245,29811.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,May,2016,0.012723031,24092.0,5
East Asia,China,May,2016,0.267797826,507095.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,France,May,2016,0.012278369,23250.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,May,2016,0.008790784,16646.0,5
East Asia,Hong Kong,May,2016,0.073958557,140046.0,5
Southeast Asia & India,India,May,2016,0.007204894,13643.0,5
Southeast Asia & India,Indonesia,May,2016,0.011118129,21053.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,May,2016,0.004958349,9389.0,5
Southeast Asia & India,Malaysia,May,2016,0.019307405,36560.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,May,2016,0.001799771,3408.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,May,2016,0.002826929,5353.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,May,2016,0.004605577,8721.0,5
Others,Others,May,2016,0.033373399,63195.0,5
Southeast Asia & India,Philippines,May,2016,0.019471645,36871.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,May,2016,0.002169443,4108.0,5
Southeast Asia & India,Singapore,May,2016,0.01544698,29250.0,5
East Asia,South Korea,May,2016,0.159533242,302088.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,May,2016,0.003272119,6196.0,5
East Asia,Taiwan,May,2016,0.198289056,375475.0,5
Southeast Asia & India,Thailand,May,2016,0.044845884,84919.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,May,2016,0.012699794,24048.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,United States,May,2016,0.059136849,111980.0,5
Southeast Asia & India,Vietnam,May,2016,0.008648725,16377.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jun.,2016,0.015204545,30192.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jun.,2016,0.009525503,18915.0,6
East Asia,China,Jun.,2016,0.293320012,582452.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jun.,2016,0.008389392,16659.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jun.,2016,0.006055732,12025.0,6
East Asia,Hong Kong,Jun.,2016,0.082137882,163103.0,6
Southeast Asia & India,India,Jun.,2016,0.00602048,11955.0,6
Southeast Asia & India,Indonesia,Jun.,2016,0.011530315,22896.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jun.,2016,0.004079121,8100.0,6
Southeast Asia & India,Malaysia,Jun.,2016,0.010514563,20879.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jun.,2016,0.00199474,3961.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jun.,2016,0.001474527,2928.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jun.,2016,0.005050556,10029.0,6
Others,Others,Jun.,2016,0.02836248,56320.0,6
Southeast Asia & India,Philippines,Jun.,2016,0.013909802,27621.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jun.,2016,0.001785245,3545.0,6
Southeast Asia & India,Singapore,Jun.,2016,0.016404109,32574.0,6
East Asia,South Korea,Jun.,2016,0.174931335,347365.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jun.,2016,0.00305229,6061.0,6
East Asia,Taiwan,Jun.,2016,0.200350301,397840.0,6
Southeast Asia & India,Thailand,Jun.,2016,0.024121201,47898.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jun.,2016,0.010230536,20315.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jun.,2016,0.063127165,125353.0,6
Southeast Asia & India,Vietnam,Jun.,2016,0.008428169,16736.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jul.,2016,0.012686097,29133.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jul.,2016,0.009984102,22928.0,7
East Asia,China,Jul.,2016,0.31848535,731386.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jul.,2016,0.011740725,26962.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jul.,2016,0.006309301,14489.0,7
East Asia,Hong Kong,Jul.,2016,0.080397971,184630.0,7
Southeast Asia & India,India,Jul.,2016,0.00419125,9625.0,7
Southeast Asia & India,Indonesia,Jul.,2016,0.011623152,26692.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jul.,2016,0.004732084,10867.0,7
Southeast Asia & India,Malaysia,Jul.,2016,0.010868945,24960.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jul.,2016,0.002033573,4670.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jul.,2016,0.002613163,6001.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jul.,2016,0.004838771,11112.0,7
Others,Others,Jul.,2016,0.031611386,72594.0,7
Southeast Asia & India,Philippines,Jul.,2016,0.00884234,20306.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jul.,2016,0.002046636,4700.0,7
Southeast Asia & India,Singapore,Jul.,2016,0.007820763,17960.0,7
East Asia,South Korea,Jul.,2016,0.19465166,447008.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jul.,2016,0.004891025,11232.0,7
East Asia,Taiwan,Jul.,2016,0.172876321,397002.0,7
Southeast Asia & India,Thailand,Jul.,2016,0.026672897,61253.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jul.,2016,0.010764872,24721.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jul.,2016,0.05122513,117636.0,7
Southeast Asia & India,Vietnam,Jul.,2016,0.008092487,18584.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Aug.,2016,0.009463048,19392.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Aug.,2016,0.01068204,21890.0,8
East Asia,China,Aug.,2016,0.330350755,676966.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,France,Aug.,2016,0.011550169,23669.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Aug.,2016,0.006922587,14186.0,8
East Asia,Hong Kong,Aug.,2016,0.077755883,159340.0,8
Southeast Asia & India,India,Aug.,2016,0.004555849,9336.0,8
Southeast Asia & India,Indonesia,Aug.,2016,0.006264292,12837.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Aug.,2016,0.008971645,18385.0,8
Southeast Asia & India,Malaysia,Aug.,2016,0.007580393,15534.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Aug.,2016,0.001495193,3064.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Aug.,2016,0.002341851,4799.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Aug.,2016,0.002935731,6016.0,8
Others,Others,Aug.,2016,0.029627656,60714.0,8
Southeast Asia & India,Philippines,Aug.,2016,0.008483658,17385.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Aug.,2016,0.002104201,4312.0,8
Southeast Asia & India,Singapore,Aug.,2016,0.005889518,12069.0,8
East Asia,South Korea,Aug.,2016,0.22395051,458927.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Aug.,2016,0.007354455,15071.0,8
East Asia,Taiwan,Aug.,2016,0.162617837,333242.0,8
Southeast Asia & India,Thailand,Aug.,2016,0.016913637,34660.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Aug.,2016,0.010467814,21451.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Aug.,2016,0.043324969,88783.0,8
Southeast Asia & India,Vietnam,Aug.,2016,0.008396308,17206.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Sep.,2016,0.021443548,41134.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Sep.,2016,0.011519378,22097.0,9
East Asia,China,Sep.,2016,0.272281032,522302.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,France,Sep.,2016,0.009017092,17297.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Sep.,2016,0.008787715,16857.0,9
East Asia,Hong Kong,Sep.,2016,0.068258711,130937.0,9
Southeast Asia & India,India,Sep.,2016,0.005263663,10097.0,9
Southeast Asia & India,Indonesia,Sep.,2016,0.009295471,17831.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Sep.,2016,0.005091631,9767.0,9
Southeast Asia & India,Malaysia,Sep.,2016,0.013499311,25895.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Sep.,2016,0.002179074,4180.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Sep.,2016,0.003593908,6894.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Sep.,2016,0.004479092,8592.0,9
Others,Others,Sep.,2016,0.033566081,64388.0,9
Southeast Asia & India,Philippines,Sep.,2016,0.010852101,20817.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Sep.,2016,0.002338073,4485.0,9
Southeast Asia & India,Singapore,Sep.,2016,0.01142867,21923.0,9
East Asia,South Korea,Sep.,2016,0.2244832,430614.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Sep.,2016,0.004791356,9191.0,9
East Asia,Taiwan,Sep.,2016,0.181166545,347522.0,9
Southeast Asia & India,Thailand,Sep.,2016,0.023288462,44673.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Sep.,2016,0.012872697,24693.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Sep.,2016,0.050466937,96808.0,9
Southeast Asia & India,Vietnam,Sep.,2016,0.010036252,19252.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Oct.,2016,0.017635156,37667.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Oct.,2016,0.013921974,29736.0,10
East Asia,China,Oct.,2016,0.236977879,506162.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,France,Oct.,2016,0.014061962,30035.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Oct.,2016,0.010709283,22874.0,10
East Asia,Hong Kong,Oct.,2016,0.072087041,153971.0,10
Southeast Asia & India,India,Oct.,2016,0.005394437,11522.0,10
Southeast Asia & India,Indonesia,Oct.,2016,0.010890003,23260.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Oct.,2016,0.005866837,12531.0,10
Southeast Asia & India,Malaysia,Oct.,2016,0.017180547,36696.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Oct.,2016,0.002249633,4805.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Oct.,2016,0.004403288,9405.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Oct.,2016,0.006313486,13485.0,10
Others,Others,Oct.,2016,0.038029799,81228.0,10
Southeast Asia & India,Philippines,Oct.,2016,0.017186166,36708.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Oct.,2016,0.003026353,6464.0,10
Southeast Asia & India,Singapore,Oct.,2016,0.013980029,29860.0,10
East Asia,South Korea,Oct.,2016,0.210475284,449555.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Oct.,2016,0.005155662,11012.0,10
East Asia,Taiwan,Oct.,2016,0.165951747,354457.0,10
Southeast Asia & India,Thailand,Oct.,2016,0.046011431,98276.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Oct.,2016,0.014992247,32022.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Oct.,2016,0.055937439,119477.0,10
Southeast Asia & India,Vietnam,Oct.,2016,0.011562317,24696.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Nov.,2016,0.017662861,33125.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Nov.,2016,0.012818038,24039.0,11
East Asia,China,Nov.,2016,0.230778008,432802.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,France,Nov.,2016,0.009277468,17399.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Nov.,2016,0.008211031,15399.0,11
East Asia,Hong Kong,Nov.,2016,0.081233697,152346.0,11
Southeast Asia & India,India,Nov.,2016,0.005945919,11151.0,11
Southeast Asia & India,Indonesia,Nov.,2016,0.011652423,21853.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Nov.,2016,0.004575547,8581.0,11
Southeast Asia & India,Malaysia,Nov.,2016,0.023689829,44428.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Nov.,2016,0.001869997,3507.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Nov.,2016,0.002837255,5321.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Nov.,2016,0.004732314,8875.0,11
Others,Others,Nov.,2016,0.031320718,58739.0,11
Southeast Asia & India,Philippines,Nov.,2016,0.015998686,30004.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Nov.,2016,0.002657027,4983.0,11
Southeast Asia & India,Singapore,Nov.,2016,0.023100623,43323.0,11
East Asia,South Korea,Nov.,2016,0.227640551,426918.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Nov.,2016,0.003289425,6169.0,11
East Asia,Taiwan,Nov.,2016,0.160359581,300739.0,11
Southeast Asia & India,Thailand,Nov.,2016,0.042831838,80327.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Nov.,2016,0.012524768,23489.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Nov.,2016,0.055327279,103761.0,11
Southeast Asia & India,Vietnam,Nov.,2016,0.009665117,18126.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Dec.,2016,0.025125716,51524.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Dec.,2016,0.012016689,24642.0,12
East Asia,China,Dec.,2016,0.208452158,427462.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,France,Dec.,2016,0.007558099,15499.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Dec.,2016,0.005224202,10713.0,12
East Asia,Hong Kong,Dec.,2016,0.092542943,189773.0,12
Southeast Asia & India,India,Dec.,2016,0.003663232,7512.0,12
Southeast Asia & India,Indonesia,Dec.,2016,0.019941989,40894.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Dec.,2016,0.004098217,8404.0,12
Southeast Asia & India,Malaysia,Dec.,2016,0.030866828,63297.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Dec.,2016,0.001918906,3935.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Dec.,2016,0.001666303,3417.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Dec.,2016,0.003611541,7406.0,12
Others,Others,Dec.,2016,0.029455567,60403.0,12
Southeast Asia & India,Philippines,Dec.,2016,0.020148753,41318.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Dec.,2016,0.002159317,4428.0,12
Southeast Asia & India,Singapore,Dec.,2016,0.036997086,75868.0,12
East Asia,South Korea,Dec.,2016,0.241082819,494376.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Dec.,2016,0.002803504,5749.0,12
East Asia,Taiwan,Dec.,2016,0.135925815,278736.0,12
Southeast Asia & India,Thailand,Dec.,2016,0.047011969,96405.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Dec.,2016,0.010143623,20801.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Dec.,2016,0.051220882,105036.0,12
Southeast Asia & India,Vietnam,Dec.,2016,0.006363842,13050.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jan.,2017,0.026618396,61107.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jan.,2017,0.009837224,22583.0,1
East Asia,China,Jan.,2017,0.27467822,630570.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jan.,2017,0.006261358,14374.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jan.,2017,0.004467545,10256.0,1
East Asia,Hong Kong,Jan.,2017,0.080798269,185486.0,1
Southeast Asia & India,India,Jan.,2017,0.004401769,10105.0,1
Southeast Asia & India,Indonesia,Jan.,2017,0.009818057,22539.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jan.,2017,0.002425873,5569.0,1
Southeast Asia & India,Malaysia,Jan.,2017,0.015033968,34513.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jan.,2017,0.00123145,2827.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jan.,2017,0.001475823,3388.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jan.,2017,0.003856829,8854.0,1
Others,Others,Jan.,2017,0.024715246,56738.0,1
Southeast Asia & India,Philippines,Jan.,2017,0.011493822,26386.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jan.,2017,0.001881805,4320.0,1
Southeast Asia & India,Singapore,Jan.,2017,0.008892836,20415.0,1
East Asia,South Korea,Jan.,2017,0.272432686,625415.0,1
